drugbank_id,drug_name,drug_type,gene_symbol,actions,in_liver_lcc
DB01593,Zinc,small molecule,SERPINA6,,True
DB01593,Zinc,small molecule,SERPIND1,,True
DB01593,Zinc,small molecule,SHBG,,True
DB01593,Zinc,small molecule,TF,,True
DB01593,Zinc,small molecule,TTR,,True
DB01593,Zinc,small molecule,VTN,,True
DB01593,Zinc,small molecule,APLP2,cofactor,True
DB01593,Zinc,small molecule,APP,cofactor,True
DB01593,Zinc,small molecule,PARP1,,True
DB01594,Cinolazepam,small molecule,TSPO,binder,True
DB01599,Probucol,small molecule,ABCA1,inhibitor,True
DB01599,Probucol,small molecule,CES1,,True
DB01600,Tiaprofenic acid,small molecule,PTGS2,inhibitor,True
DB01608,Periciazine,small molecule,ADRA1B,antagonist,True
DB01608,Periciazine,small molecule,AR,,True
DB01612,Amyl Nitrite,small molecule,NPR1,agonist,True
DB01613,Erythrityl tetranitrate,small molecule,NPR1,agonist,True
DB01613,Erythrityl tetranitrate,small molecule,NPR2,agonist,True
DB01614,Acepromazine,small molecule,ADRA1A,antagonist,True
DB01614,Acepromazine,small molecule,ADRA1B,antagonist,True
DB01620,Pheniramine,small molecule,NR1I3,,True
DB01622,Thioproperazine,small molecule,ADRA1A,antagonist,True
DB01622,Thioproperazine,small molecule,ADRA1B,antagonist,True
DB01624,Zuclopenthixol,small molecule,ADRA1A,antagonist,True
DB01626,Pargyline,small molecule,MAOB,inhibitor,True
DB01626,Pargyline,small molecule,MAOA,inhibitor,True
DB01628,Etoricoxib,small molecule,PTGS2,inhibitor,True
DB01629,5-fluorouridine,small molecule,SOD1,,True
DB01630,SC-74020,small molecule,MMP2,inhibitor,True
DB01631,Methyl nonanoate,small molecule,LCN2,,True
DB01632,5-O-phosphono-alpha-D-ribofuranosyl diphosphate,small molecule,HPRT1,,True
DB01632,5-O-phosphono-alpha-D-ribofuranosyl diphosphate,small molecule,UCKL1,,True
DB01632,5-O-phosphono-alpha-D-ribofuranosyl diphosphate,small molecule,APRT,,True
DB01640,"6-(4-{[2-(3-iodobenzyl)-3-oxocyclohex-1-en-1-yl]amino}phenyl)-5-methyl-4,5-dihydropyridazin-3(2H)-one",small molecule,PDE3B,,True
DB01643,Thymidine monophosphate,small molecule,TK1,inhibitor,True
DB01643,Thymidine monophosphate,small molecule,DTYMK,product of,True
DB01643,Thymidine monophosphate,small molecule,TYMS,product of,True
DB01644,"3,6-dihydroxy-xanthene-9-propionic acid",small molecule,GSR,inhibitor,True
DB01645,Genistein,small molecule,NCOA1,,True
DB01645,Genistein,small molecule,ESR1,,True
DB01645,Genistein,small molecule,NCOA2,,True
DB01645,Genistein,small molecule,ESRRA,agonist,True
DB01645,Genistein,small molecule,NR1I2,,True
DB01645,Genistein,small molecule,AKT1,,True
DB01645,Genistein,small molecule,GPER1,,True
DB01645,Genistein,small molecule,CYP1B1,,True
DB01645,Genistein,small molecule,SHBG,,True
DB01645,Genistein,small molecule,PTK2B,,True
DB01647,Daxalipram,small molecule,PDE4A,inhibitor,True
DB01647,Daxalipram,small molecule,PDE4B,inhibitor,True
DB01649,7-methyl-GpppA,small molecule,DCPS,,True
DB01649,7-methyl-GpppA,small molecule,EIF4E,,True
DB01650,trans-2-hydroxycinnamic acid,small molecule,CA2,inhibitor,True
DB01651,"Methyl 4,6-O-[(1R)-1-carboxyethylidene]-beta-D-galactopyranoside",small molecule,APCS,,True
DB01656,Roflumilast,small molecule,PDE4A,inhibitor,True
DB01662,Trans-O-Hydroxy-Alpha-Methyl Cinnamate,small molecule,CTRB1,,True
DB01665,2H-Benzimidazol-2-amine,small molecule,PRSS1,,True
DB01666,D-Myo-Inositol-Hexasulphate,small molecule,FST,,True
DB01667,8-azaguanine,small molecule,PNP,inhibitor,True
DB01671,p-Hydroxymercuribenzoic acid,small molecule,CA2,inhibitor,True
DB01672,"2,3-Dihydroxy-Benzoic Acid",small molecule,LCN2,,True
DB01675,Methacrylyl-Coenzyme A,small molecule,ACAD8,,True
DB01677,Fumaric acid,small molecule,ME2,,True
DB01677,Fumaric acid,small molecule,FAH,,True
DB01678,RU84687,small molecule,SRC,inhibitor,True
DB01683,Chymostatin,small molecule,PAM,,True
DB01684,1-Hydroxy-1-Thio-Glycerol,small molecule,PREP,inhibitor,True
DB01685,Topiroxostat,small molecule,XDH,inhibitor,True
DB01686,"N,N-dimethylarginine",small molecule,NOS3,inhibitor,True
DB01689,Inhibitor Idd 384,small molecule,AKR1B1,inhibitor,True
DB01692,Dithioerythritol,small molecule,TK1,,True
DB01694,D-tartaric acid,small molecule,B3GAT1,,True
DB01694,D-tartaric acid,small molecule,DDX6,,True
DB01694,D-tartaric acid,small molecule,HIF1AN,,True
DB01694,D-tartaric acid,small molecule,ATP6V1C1,,True
DB01695,N-Hydroxy-4-phosphonobutanamide,small molecule,TPI1,,True
DB01698,Rutin,small molecule,AKR1C3,inhibitor,True
DB01698,Rutin,small molecule,CBR1,,True
DB01699,(4e)-4-Aminohex-4-Enoic Acid,small molecule,ABAT,inhibitor,True
DB01700,AICA ribonucleotide,small molecule,ATIC,,True
DB01704,"2,4-Dihydroxy-Trans Cinnamic Acid",small molecule,CTRB1,,True
DB01705,Bis(5-Amidino-Benzimidazolyl)Methane,small molecule,PRSS1,,True
DB01708,Prasterone,small molecule,G6PD,inhibitor,True
DB01708,Prasterone,small molecule,ESR1,binder,True
DB01708,Prasterone,small molecule,AR,agonist,True
DB01708,Prasterone,small molecule,PPARA,activator,True
DB01708,Prasterone,small molecule,SIGMAR1,agonist,True
DB01708,Prasterone,small molecule,NR1I2,activator,True
DB01708,Prasterone,small molecule,NR1I3,activator,True
DB01709,2-phospho-D-glyceric acid,small molecule,ENO3,,True
DB01711,"2,3,4,5,6-Pentafluorobenzyl Alcohol",small molecule,ADH1C,,True
DB01712,"(3R)-4-(p-toluenesulfonyl)-1,4-thiazane-3-carboxylicacid-L-phenylalanine ethyl ester",small molecule,FKBP1A,,True
DB01717,Bis(Adenosine)-5'-Pentaphosphate,small molecule,ADK,,True
DB01717,Bis(Adenosine)-5'-Pentaphosphate,small molecule,ADK,,True
DB01717,Bis(Adenosine)-5'-Pentaphosphate,small molecule,ADK,,True
DB01717,Bis(Adenosine)-5'-Pentaphosphate,small molecule,AK2,,True
DB01717,Bis(Adenosine)-5'-Pentaphosphate,small molecule,ADK,,True
DB01717,Bis(Adenosine)-5'-Pentaphosphate,small molecule,AK1,,True
DB01723,"{3-[3-(3,4-Dimethoxy-Phenyl)-1-(1-{1-[2-(3,4,5-Trimethoxy-Phenyl)-Butyryl]-Piperidin-2yl}-Vinyloxy)-Propyl]-Phenoxy}-Acetic Acid",small molecule,FKBP1A,,True
DB01725,"2-{2-hydroxy-[1,1'-biphenyl]-3-yl}-1H-1,3-benzodiazole-5-carboximidamide",small molecule,F2,,True
DB01725,"2-{2-hydroxy-[1,1'-biphenyl]-3-yl}-1H-1,3-benzodiazole-5-carboximidamide",small molecule,PLAU,,True
DB01725,"2-{2-hydroxy-[1,1'-biphenyl]-3-yl}-1H-1,3-benzodiazole-5-carboximidamide",small molecule,PRSS1,,True
DB01727,Isocitric Acid,small molecule,ACO2,,True
DB01727,Isocitric Acid,small molecule,IDH2,,True
DB01727,Isocitric Acid,small molecule,IDH1,,True
DB01731,(S)-wiskostatin,small molecule,WAS,,True
DB01733,L-Phospholactate,small molecule,PKM,,True
DB01734,3-(Oxalyl-Amino)-Naphthalene-2-Carboxylic Acid,small molecule,PTPN1,inhibitor,True
DB01736,[3-(Dodecanoylamino)Propyl](Hydroxy)Dimethylammonium,small molecule,SLC25A4,,True
DB01737,"Nalpha-(2-Naphthylsulfonylglycyl)-3-Amidino-D,L-Phenylalanine-Isopropylester",small molecule,PRSS1,,True
DB01741,CRA_17693,small molecule,PRSS1,,True
DB01742,(3r)-1-Acetyl-3-Methylpiperidine,small molecule,PPIA,inhibitor,True
DB01744,Camphor,small molecule,TRPV1,agonist;activator,True
DB01744,Camphor,small molecule,TRPM8,activator,True
DB01745,N-Alpha-(2-Naphthylsulfonyl)-N(3-Amidino-L-Phenylalaninyl)Isopipecolinic Acid Methyl Ester,small molecule,PRSS1,,True
DB01748,N-Benzyl-4-Sulfamoyl-Benzamide,small molecule,CA2,inhibitor,True
DB01750,1-naphthaleneacetic acid,small molecule,SKP1,,True
DB01752,S-adenosyl-L-homocysteine,small molecule,HNMT,inhibitor,True
DB01752,S-adenosyl-L-homocysteine,small molecule,GAMT,,True
DB01752,S-adenosyl-L-homocysteine,small molecule,PRMT3,,True
DB01752,S-adenosyl-L-homocysteine,small molecule,GNMT,,True
DB01752,S-adenosyl-L-homocysteine,small molecule,PRMT1,,True
DB01752,S-adenosyl-L-homocysteine,small molecule,SETD7,,True
DB01752,S-adenosyl-L-homocysteine,small molecule,DPH5,,True
DB01754,"3,4-Dihydroxy-1-Methylquinolin-2(1h)-One",small molecule,PIM1,,True
DB01756,4-phospho-L-threonic acid,small molecule,RPIA,,True
DB01761,4-[5-[2-(1-phenyl-ethylamino)-pyrimidin-4-yl]-1-methyl-4-(3-trifluoromethylphenyl)-1H-imidazol-2-yl]-piperidine,small molecule,MAPK14,,True
DB01762,Acetoacetic acid,small molecule,FAH,,True
DB01763,7-thionicotinamide-adenine-dinucleotide phosphate,small molecule,NNT,,True
DB01765,"(5-hydroxyindolo[1,2-a]quinazolin-7-yl)acetic acid",small molecule,CSNK2A1,inhibitor,True
DB01766,Beta-(2-Naphthyl)-Alanine,small molecule,PIN1,inhibitor,True
DB01766,Beta-(2-Naphthyl)-Alanine,small molecule,F2,inhibitor,True
DB01767,Hemi-Babim,small molecule,F2,inhibitor,True
DB01767,Hemi-Babim,small molecule,PRSS1,,True
DB01771,CRA_10991,small molecule,PRSS1,,True
DB01772,"3-[3-(2,3-Dihydroxy-Propylamino)-Phenyl]-4-(5-Fluoro-1-Methyl-1h-Indol-3-Yl)-Pyrrole-2,5-Dione",small molecule,GSK3B,,True
DB01780,Fusicoccin,small molecule,YWHAE,,True
DB01782,Pyrazolanthrone,small molecule,MAPK9,inhibitor,True
DB01782,Pyrazolanthrone,small molecule,MAPK8,inhibitor,True
DB01782,Pyrazolanthrone,small molecule,MAPK8IP1,,True
DB01784,4-Flourobenzenesulfonamide,small molecule,CA2,inhibitor,True
DB01785,Dimethylallyl Diphosphate,small molecule,FDPS,inhibitor,True
DB01785,Dimethylallyl Diphosphate,small molecule,IDI1,,True
DB01790,(Rp)-cAMPS,small molecule,PRKAR1A,,True
DB01791,Piclamilast,small molecule,PDE4A,inhibitor,True
DB01791,Piclamilast,small molecule,PDE4B,inhibitor,True
DB01793,SB-409513,small molecule,GSK3B,inhibitor,True
DB01795,Phenylboronic acid,small molecule,CA2,inhibitor,True
DB01800,4-Nitrocatechol sulfate,small molecule,ARSA,,True
DB01805,Monoisopropylphosphorylserine,small molecule,PRSS2,,True
DB01805,Monoisopropylphosphorylserine,small molecule,PRSS1,,True
DB01805,Monoisopropylphosphorylserine,small molecule,ACHE,,True
DB01807,"N-[(3Z)-5-Tert-butyl-2-phenyl-1,2-dihydro-3H-pyrazol-3-ylidene]-N'-(4-chlorophenyl)urea",small molecule,MAPK14,,True
DB01809,"1-Ter-Butyl-3-P-Tolyl-1h-Pyrazolo[3,4-D]Pyrimidin-4-Ylamine",small molecule,HCK,,True
DB01810,"[1-(1-Methyl-4,5-Dioxo-Pent-2-Enylcarbamoyl)-2-Phenyl-Ethyl]-Carbamic Acid Benzyl Ester",small molecule,CTSF,,True
DB01812,"Adenosine 3',5'-diphosphate",small molecule,RNASE1,,True
DB01812,"Adenosine 3',5'-diphosphate",small molecule,SULT2A1,,True
DB01812,"Adenosine 3',5'-diphosphate",small molecule,SULT1E1,,True
DB01818,O3-Sulfonylgalactose,small molecule,MBL2,,True
DB01819,Phosphoenolpyruvate,small molecule,ENO3,,True
DB01819,Phosphoenolpyruvate,small molecule,PCK1,,True
DB01820,2-{[4-(2-Acetylamino-2-pentylcarbamoyl-ethyl)-naphthalen-1-YL]-oxalyl-amino}-benzoic acid,small molecule,PTPN1,,True
DB01821,"L-N(omega)-Nitroarginine-2,4-L-diaminobutyric amide",small molecule,NOS3,,True
DB01822,"(4R,5R)-1,2-dithiane-4,5-diol",small molecule,RELB,inhibitor,True
DB01822,"(4R,5R)-1,2-dithiane-4,5-diol",small molecule,NFKB1,inhibitor,True
DB01822,"(4R,5R)-1,2-dithiane-4,5-diol",small molecule,NFKB2,inhibitor,True
DB01822,"(4R,5R)-1,2-dithiane-4,5-diol",small molecule,RELA,inhibitor,True
DB01822,"(4R,5R)-1,2-dithiane-4,5-diol",small molecule,REL,inhibitor,True
DB01827,"2,3,5,6-Tetrafluoro-4-Methoxy-Benzamide",small molecule,LGALS3,inhibitor,True
DB01829,Desulfo-coenzyme A,small molecule,CAT,,True
DB01830,AP-22408,small molecule,SRC,inhibitor,True
DB01830,AP-22408,small molecule,LCK,,True
DB01832,4-[Hydroxy-[Methyl-Phosphinoyl]]-3-Oxo-Butanoic Acid,small molecule,FAH,,True
DB01833,Canavanine,small molecule,NOS3,inhibitor,True
DB01834,"(9R,10R)-9-(S-glutathionyl)-10-hydroxy-9,10-dihydrophenanthrene",small molecule,GSTP1,,True
DB01834,"(9R,10R)-9-(S-glutathionyl)-10-hydroxy-9,10-dihydrophenanthrene",small molecule,GSTM1,,True
DB01836,"[4-(6-Chloro-Naphthalene-2-Sulfonyl)-Piperazin-1-Yl]-(3,4,5,6-Tetrahydro-2h-[1,4']Bipyridinyl-4-Yl)-Methanone",small molecule,PRSS1,,True
DB01840,2-Deoxy-D-Glucitol 6-(E)-Vinylhomophosphonate,small molecule,ISYNA1,,True
DB01841,"4,6-Dideoxyglucose",small molecule,GAA,inhibitor,True
DB01841,"4,6-Dideoxyglucose",small molecule,GANAB,inhibitor,True
DB01841,"4,6-Dideoxyglucose",small molecule,GANC,inhibitor,True
DB01842,3'-Phosphate-Adenosine-5'-Diphosphate,small molecule,RNASE1,,True
DB01852,Kaempherol,small molecule,ALOX5,inhibitor,True
DB01852,Kaempherol,small molecule,AKR1B1,inhibitor,True
DB01852,Kaempherol,small molecule,GLO1,inhibitor,True
DB01852,Kaempherol,small molecule,CYP1B1,inhibitor,True
DB01852,Kaempherol,small molecule,AR,inhibitor,True
DB01852,Kaempherol,small molecule,UGT3A1,,True
DB01858,[1-(4-Fluorobenzyl)Cyclobutyl]Methyl (1s)-1-[Oxo(1h-Pyrazol-5-Ylamino)Acetyl]Pentylcarbamate,small molecule,CTSK,,True
DB01860,Cordycepin Triphosphate,small molecule,PAPOLA,,True
DB01861,Uridine diphosphate glucose,small molecule,GALT,,True
DB01861,Uridine diphosphate glucose,small molecule,GALE,,True
DB01861,Uridine diphosphate glucose,small molecule,GALE,,True
DB01861,Uridine diphosphate glucose,small molecule,GYG1,,True
DB01861,Uridine diphosphate glucose,small molecule,GPR17,regulator,True
DB01863,"Inositol 1,3,4,5-Tetrakisphosphate",small molecule,AKT1,inhibitor,True
DB01863,"Inositol 1,3,4,5-Tetrakisphosphate",small molecule,CYTH2,,True
DB01863,"Inositol 1,3,4,5-Tetrakisphosphate",small molecule,CYTH3,,True
DB01863,"Inositol 1,3,4,5-Tetrakisphosphate",small molecule,PDPK1,,True
DB01864,5'-Guanosine-Diphosphate-Monothiophosphate,small molecule,ARF6,,True
DB01864,5'-Guanosine-Diphosphate-Monothiophosphate,small molecule,RAB11A,,True
DB01866,RU79256,small molecule,SRC,inhibitor,True
DB01870,"1,4-dithio-alpha-D-glucopyranose",small molecule,AMY2B,,True
DB01871,[1-(1-Benzyl-3-Hydroxy-2-Oxo-Propylcarbamoyl)-2-Phenyl-Ethyl]-Carbamic Acid Benzyl Ester,small molecule,CTSF,,True
DB01873,Epothilone D,small molecule,TUBB,,True
DB01873,Epothilone D,small molecule,TUBB4B,,True
DB01873,Epothilone D,small molecule,TUBA4A,,True
DB01873,Epothilone D,small molecule,TUBA1C,,True
DB01873,Epothilone D,small molecule,TUBA1B,,True
DB01873,Epothilone D,small molecule,TUBA1A,,True
DB01876,Bis(5-Amidino-2-Benzimidazolyl)Methanone,small molecule,PRSS1,,True
DB01878,Benzophenone,small molecule,ESR1,,True
DB01880,"3,4-Dihydroxycinnamic Acid",small molecule,MIF,inhibitor,True
DB01880,"3,4-Dihydroxycinnamic Acid",small molecule,ALOX5,inhibitor,True
DB01884,2-Amino-3-Methyl-1-Pyrrolidin-1-Yl-Butan-1-One,small molecule,DPP4,inhibitor,True
DB01888,"4-[5-(Trans-4-Aminocyclohexylamino)-3-Isopropylpyrazolo[1,5-a]Pyrimidin-7-Ylamino]-N,N-Dimethylbenzenesulfonamide",small molecule,CDK2,,True
DB01889,"16,17-Androstene-3-Ol",small molecule,NR1I3,antagonist,True
DB01890,"N,N-Bis(3-(D-gluconamido)propyl)deoxycholamide",small molecule,PPARA,inhibitor,True
DB01890,"N,N-Bis(3-(D-gluconamido)propyl)deoxycholamide",small molecule,IGF1,,True
DB01892,Hyperforin,small molecule,ALOX5,inhibitor,True
DB01892,Hyperforin,small molecule,NR1I2,,True
DB01893,N6-Benzyl Adenosine-5'-Diphosphate,small molecule,SRC,inhibitor,True
DB01901,Sucrosofate,small molecule,FGFR2,ligand,True
DB01902,"1-Ethyl-Pyrrolidine-2,5-Dione",small molecule,NSF,,True
DB01902,"1-Ethyl-Pyrrolidine-2,5-Dione",small molecule,ERO1B,,True
DB01905,2-(2-Hydroxy-5-Methoxy-Phenyl)-1h-Benzoimidazole-5-Carboxamidine,small molecule,PRSS1,,True
DB01905,2-(2-Hydroxy-5-Methoxy-Phenyl)-1h-Benzoimidazole-5-Carboxamidine,small molecule,PLAU,,True
DB01908,RU85493,small molecule,SRC,inhibitor,True
DB01911,N-Methylmesoporphyrin,small molecule,FECH,inhibitor,True
DB01915,S-Hydroxycysteine,small molecule,PTPN1,inhibitor,True
DB01915,S-Hydroxycysteine,small molecule,CDC25B,inhibitor,True
DB01915,S-Hydroxycysteine,small molecule,SRC,inhibitor,True
DB01915,S-Hydroxycysteine,small molecule,C3,inhibitor,True
DB01915,S-Hydroxycysteine,small molecule,GSTP1,,True
DB01915,S-Hydroxycysteine,small molecule,ACAT2,,True
DB01915,S-Hydroxycysteine,small molecule,GSTA1,,True
DB01917,Putrescine,small molecule,ODC1,inhibitor,True
DB01917,Putrescine,small molecule,ADRB2,,True
DB01919,Pentanal,small molecule,PRKACA,,True
DB01926,Carboxymycobactin S,small molecule,LCN2,,True
DB01929,"5-Chloryl-2,4,6-quinazolinetriamine",small molecule,PDF,inhibitor,True
DB01929,"5-Chloryl-2,4,6-quinazolinetriamine",small molecule,DHFR2,,True
DB01933,7-Hydroxystaurosporine,small molecule,PDPK1,,True
DB01939,5-Amidino-Benzimidazole,small molecule,PRSS1,,True
DB01940,Balanol Analog 2,small molecule,PRKACA,,True
DB01941,LG-100268,small molecule,RARA,agonist,True
DB01941,LG-100268,small molecule,RXRB,,True
DB01942,Formic acid,small molecule,ALAD,inhibitor,True
DB01942,Formic acid,small molecule,CA2,inhibitor,True
DB01942,Formic acid,small molecule,HMOX1,inhibitor,True
DB01942,Formic acid,small molecule,RNASE1,,True
DB01942,Formic acid,small molecule,CTBP1,,True
DB01942,Formic acid,small molecule,CASK,,True
DB01942,Formic acid,small molecule,ACYP2,,True
DB01942,Formic acid,small molecule,GPHN,,True
DB01942,Formic acid,small molecule,CYTH2,,True
DB01944,(S)-blebbistatin,small molecule,MYH14,,True
DB01946,Bisindolylmaleimide VIII,small molecule,DMPK,,True
DB01946,Bisindolylmaleimide VIII,small molecule,PDPK1,,True
DB01947,RU78262,small molecule,SRC,inhibitor,True
DB01948,"1-(2,6-Dichlorophenyl)-5-(2,4-Difluorophenyl)-7-Piperidin-4-Yl-3,4-Dihydroquinolin-2(1h)-One",small molecule,MAPK14,,True
DB01949,"2-Amino-N,3,3-Trimethylbutanamide",small molecule,MMP9,,True
DB01950,AR-AO-14418,small molecule,GSK3B,inhibitor,True
DB01950,AR-AO-14418,small molecule,GSK3A,other/unknown,True
DB01951,Gpi-1046,small molecule,FKBP1A,inhibitor,True
DB01953,Inhibitor of P38 Kinase,small molecule,MAPK14,inhibitor,True
DB01954,Rolipram,small molecule,PDE4A,inhibitor,True
DB01954,Rolipram,small molecule,PDE4A,inhibitor,True
DB01954,Rolipram,small molecule,PDE4B,inhibitor,True
DB01955,"1,4-Butanediol",small molecule,PLA2G2A,inhibitor,True
DB01955,"1,4-Butanediol",small molecule,MAN1B1,,True
DB01956,Taurine,small molecule,GABBR1,agonist,True
DB01958,"5-[4-Tert-Butylphenylsulfanyl]-2,4-Quinazolinediamine",small molecule,DHFR2,,True
DB01959,"3,5-Dimethyl-1-(3-Nitrophenyl)-1h-Pyrazole-4-Carboxylic Acid Ethyl Ester",small molecule,PDE4B,,True
DB01960,"7-methyl-7,8-dihydroguanosine-5'-diphosphate",small molecule,DCPS,,True
DB01960,"7-methyl-7,8-dihydroguanosine-5'-diphosphate",small molecule,EIF4E,,True
DB01961,Cytidine 3'-monophosphate,small molecule,RNASE1,,True
DB01962,Phosphonotyrosine,small molecule,SRC,inhibitor,True
DB01962,Phosphonotyrosine,small molecule,HCK,,True
DB01963,Phenylethane Boronic Acid,small molecule,CA2,inhibitor,True
DB01963,Phenylethane Boronic Acid,small molecule,CTRB1,,True
DB01964,AL5424,small molecule,CA2,inhibitor,True
DB01965,"2'-Deoxyuridine 5'-alpha,beta-imido-triphosphate",small molecule,DUT,,True
DB01965,"2'-Deoxyuridine 5'-alpha,beta-imido-triphosphate",small molecule,DUT,,True
DB01966,Di-Stearoyl-3-Sn-Phosphatidylethanolamine,small molecule,PSAP,,True
DB01969,Trifluoroacetonyl coenzyme A,small molecule,CS,,True
DB01970,"Hg9a-9, Nonanoyl-N-Hydroxyethylglucamide",small molecule,PDE3B,,True
DB01972,Guanosine-5'-Monophosphate,small molecule,DLG4,inhibitor,True
DB01972,Guanosine-5'-Monophosphate,small molecule,GUK1,,True
DB01972,Guanosine-5'-Monophosphate,small molecule,GMPR,,True
DB01972,Guanosine-5'-Monophosphate,small molecule,ATIC,,True
DB01972,Guanosine-5'-Monophosphate,small molecule,GPT,,True
DB01973,O-Benzylsulfonyl-Serine,small molecule,PRSS2,,True
DB01977,6-(N-Phenylcarbamyl)-2-Naphthalenecarboxamidine,small molecule,PLAU,inhibitor,True
DB01979,Methyl alpha-D-mannoside,small molecule,MBL2,,True
DB01983,2(S)-Amino-6-Boronohexanoic Acid,small molecule,ARG1,,True
DB01987,Cocarboxylase,small molecule,POR,,True
DB01988,6((S)-3-Benzylpiperazin-1-Yl)-3-(Naphthalen-2-Yl)-4-(Pyridin-4-Yl)Pyrazine,small molecule,MAPK14,,True
DB01990,Cholesterol sulfate,small molecule,RORA,,True
DB01992,Coenzyme A,small molecule,HMGCR,inhibitor,True
