dilirank_name,Z_mito,k_mito,Z_bile,k_bile,Z_reactive,k_reactive,Proposed_Mechanism,Max_Z_Mech,is_dili,tmc_prob,Mechanism_Declaration
Hydrochlorothiazide,-0.1810265333029449,0,-0.1441232575024438,0,-0.1725163898355885,0,Unexplained,-0.1441232575024438,1,0.4984363300714151,Unexplained / Idiosyncratic
Hydrocortisone acetate,-0.1478075454990536,0,-0.1176761469829116,0,-0.1408590424547527,0,Unexplained,-0.1176761469829116,0,0.4946746195709928,Unexplained / Idiosyncratic
Hydroxychloroquine sulfate,-0.1810265333029449,0,-0.1441232575024438,0,-0.1725163898355885,0,Unexplained,-0.1441232575024438,1,0.4837152247719796,Unexplained / Idiosyncratic
Hydroxyurea,-0.1478075454990536,0,-0.1176761469829116,0,-0.1408590424547527,0,Unexplained,-0.1176761469829116,1,0.4835031100529839,Unexplained / Idiosyncratic
Hydroxyzine hydrochloride,-0.1478075454990536,0,-0.1176761469829116,0,-0.1408590424547527,0,Unexplained,-0.1176761469829116,0,0.2651128157037866,Unexplained / Idiosyncratic
Ibandronate sodium,-0.1478075454990536,0,-0.1176761469829116,0,-0.1408590424547527,0,Unexplained,-0.1176761469829116,1,0.4936418302009487,Unexplained / Idiosyncratic
Ibrutinib,-0.10451571773292,0,-0.0832096015155216,0,-0.0996023841111994,0,Unexplained,-0.0832096015155216,1,0.4747868027845994,Unexplained / Idiosyncratic
Ibuprofen,2.305819454235793,1,-0.3000164848751395,0,-0.3591215030713894,0,Mitochondrial,2.305819454235793,1,0.6826342550516104,Mitochondrial (Z=2.3)
Idelalisib,-0.10451571773292,0,-0.0832096015155216,0,-0.0996023841111994,0,Unexplained,-0.0832096015155216,1,0.4521208172890469,Unexplained / Idiosyncratic
Ifosfamide,-0.10451571773292,0,-0.0832096015155216,0,-0.0996023841111994,0,Unexplained,-0.0832096015155216,1,0.5780435230898693,Unexplained / Idiosyncratic
Imatinib mesylate,-0.3466394204147899,0,-0.2759750271819735,0,-0.3303437363217049,0,Unexplained,-0.2759750271819735,1,0.5528683746882529,Unexplained / Idiosyncratic
Imipramine hydrochloride,-0.512020357092819,0,-0.4076421308266919,0,-0.4879500364742666,0,Unexplained,-0.4076421308266919,1,0.6245979702467301,Unexplained / Idiosyncratic
Indomethacin,-0.330507719323277,0,-0.2631318639840472,0,-0.314970394174356,0,Unexplained,-0.2631318639840472,1,0.7863392690578688,Unexplained / Idiosyncratic
Interferon alfa-2b,-0.1810265333029449,0,-0.1441232575024438,0,-0.1725163898355885,0,Unexplained,-0.1441232575024438,1,0.6434496780880445,Unexplained / Idiosyncratic
Iodipamide sodium,-0.10451571773292,0,-0.0832096015155216,0,-0.0996023841111994,0,Unexplained,-0.0832096015155216,0,0.6324334718318978,Unexplained / Idiosyncratic
Ioflupane i-123,-0.10451571773292,0,-0.0832096015155216,0,-0.0996023841111994,0,Unexplained,-0.0832096015155216,0,0.3672308124015763,Unexplained / Idiosyncratic
Iproniazid,-0.1478075454990536,0,-0.1176761469829116,0,-0.1408590424547527,0,Unexplained,-0.1176761469829116,1,0.5528909313758068,Unexplained / Idiosyncratic
Irbesartan,-0.1478075454990536,0,-0.1176761469829116,0,-0.1408590424547527,0,Unexplained,-0.1176761469829116,1,0.6110936729499097,Unexplained / Idiosyncratic
Irinotecan hydrochloride,-0.1478075454990536,0,-0.1176761469829116,0,-0.1408590424547527,0,Unexplained,-0.1176761469829116,1,0.5528080759964558,Unexplained / Idiosyncratic
Isoniazid,-0.2765225972187297,0,-0.2201519123028536,0,7.40123557129885,2,Reactive,7.40123557129885,1,0.6750915183108914,Reactive Met. (Z=7.4)
Isoproterenol hydrochloride,-0.2337042495679893,0,-0.186062325369376,0,-0.2227177015936869,0,Unexplained,-0.186062325369376,0,0.5310553938240489,Unexplained / Idiosyncratic
Isosorbide dinitrate,-0.10451571773292,0,-0.0832096015155216,0,-0.0996023841111994,0,Unexplained,-0.0832096015155216,0,0.4280912112074733,Unexplained / Idiosyncratic
Isotretinoin,-0.1478075454990536,0,-0.1176761469829116,0,-0.1408590424547527,0,Unexplained,-0.1176761469829116,1,0.6474027671910241,Unexplained / Idiosyncratic
Isradipine,-0.2765225972187297,0,-0.2201519123028536,0,-0.2635231383473649,0,Unexplained,-0.2201519123028536,1,0.5306619947771436,Unexplained / Idiosyncratic
Istradefylline,-0.1478075454990536,0,-0.1176761469829116,0,-0.1408590424547527,0,Unexplained,-0.1176761469829116,0,0.5385495110732729,Unexplained / Idiosyncratic
Itraconazole,-0.1478075454990536,0,-0.1176761469829116,0,-0.1408590424547527,0,Unexplained,-0.1176761469829116,1,0.4325661793118795,Unexplained / Idiosyncratic
Ivabradine hydrochloride,-0.10451571773292,0,-0.0832096015155216,0,-0.0996023841111994,0,Unexplained,-0.0832096015155216,0,0.4347156436242648,Unexplained / Idiosyncratic
Ivacaftor,-0.10451571773292,0,-0.0832096015155216,0,-0.0996023841111994,0,Unexplained,-0.0832096015155216,1,0.5147906101977952,Unexplained / Idiosyncratic
Ivermectin,-0.1478075454990536,0,-0.1176761469829116,0,-0.1408590424547527,0,Unexplained,-0.1176761469829116,1,0.4967889286679153,Unexplained / Idiosyncratic
Kanamycin,-0.10451571773292,0,-0.0832096015155216,0,-0.0996023841111994,0,Unexplained,-0.0832096015155216,0,0.2739673463467154,Unexplained / Idiosyncratic
Ketamine hydrochloride,-0.3910620072893602,0,-0.3113418201610679,0,-0.3726779962499649,0,Unexplained,-0.3113418201610679,1,0.7045008929610048,Unexplained / Idiosyncratic
Ketoconazole,-0.2956150909981073,0,-0.2353522939658232,0,-0.2817180849095055,0,Unexplained,-0.2353522939658232,1,0.7535728835610247,Unexplained / Idiosyncratic
Ketoprofen,-0.1810265333029449,0,-0.1441232575024438,0,-0.1725163898355885,0,Unexplained,-0.1441232575024438,1,0.5885764848745224,Unexplained / Idiosyncratic
Labetalol hydrochloride,-0.1810265333029449,0,-0.1441232575024438,0,-0.1725163898355885,0,Unexplained,-0.1441232575024438,1,0.5134711218450008,Unexplained / Idiosyncratic
Lactulose,-0.10451571773292,0,-0.0832096015155216,0,-0.0996023841111994,0,Unexplained,-0.0832096015155216,0,0.275393788785652,Unexplained / Idiosyncratic
Lamivudine,-0.1810265333029449,0,-0.1441232575024438,0,-0.1725163898355885,0,Unexplained,-0.1441232575024438,1,0.4373695678218312,Unexplained / Idiosyncratic
Lamotrigine,-0.4309293437500699,0,-0.3430819761140513,0,-0.4106711502538176,0,Unexplained,-0.3430819761140513,1,0.6336815372988833,Unexplained / Idiosyncratic
Lansoprazole,-0.1478075454990536,0,-0.1176761469829116,0,-0.1408590424547527,0,Unexplained,-0.1176761469829116,1,0.5497163595579931,Unexplained / Idiosyncratic
Leflunomide,-0.20903143546584,0,-0.1664192030310433,0,-0.1992047682223989,0,Unexplained,-0.1664192030310433,1,0.7168769046139759,Unexplained / Idiosyncratic
Lemborexant,-0.1478075454990536,0,-0.1176761469829116,0,-0.1408590424547527,0,Unexplained,-0.1176761469829116,0,0.3491120677261489,Unexplained / Idiosyncratic
Lenalidomide,-0.2337042495679893,0,-0.186062325369376,0,-0.2227177015936869,0,Unexplained,-0.186062325369376,1,0.5873251208273207,Unexplained / Idiosyncratic
Letermovir,-0.10451571773292,0,-0.0832096015155216,0,-0.0996023841111994,0,Unexplained,-0.0832096015155216,1,0.4672694260511743,Unexplained / Idiosyncratic
Letrozole,-0.10451571773292,0,-0.0832096015155216,0,-0.0996023841111994,0,Unexplained,-0.0832096015155216,1,0.38849101715828,Unexplained / Idiosyncratic
Leuprolide acetate,-0.1478075454990536,0,-0.1176761469829116,0,-0.1408590424547527,0,Unexplained,-0.1176761469829116,1,0.2935747306680417,Unexplained / Idiosyncratic
Levetiracetam,-0.1810265333029449,0,-0.1441232575024438,0,-0.1725163898355885,0,Unexplained,-0.1441232575024438,1,0.4360090845024653,Unexplained / Idiosyncratic
Levocarnitine,-0.3620530666058899,0,-0.2882465150048876,0,-0.3450327796711771,0,Unexplained,-0.2882465150048876,0,0.5691774652189536,Unexplained / Idiosyncratic
Levofloxacin,-0.20903143546584,0,-0.1664192030310433,0,-0.1992047682223989,0,Unexplained,-0.1664192030310433,1,0.5581822456673495,Unexplained / Idiosyncratic
Levoleucovorin,-0.10451571773292,0,-0.0832096015155216,0,-0.0996023841111994,0,Unexplained,-0.0832096015155216,0,0.2282137059746796,Unexplained / Idiosyncratic
Levonorgestrel,-0.2560101785464095,0,-0.2038210654133459,0,-0.2439750182371333,0,Unexplained,-0.2038210654133459,0,0.6322639701791567,Unexplained / Idiosyncratic
Levorphanol tartrate,-0.1810265333029449,0,-0.1441232575024438,0,-0.1725163898355885,0,Unexplained,-0.1441232575024438,0,0.2780350481912407,Unexplained / Idiosyncratic
Levothyroxine sodium,-0.20903143546584,0,-0.1664192030310433,0,-0.1992047682223989,0,Unexplained,-0.1664192030310433,1,0.5316187313741096,Unexplained / Idiosyncratic
Lidocaine,-0.2956150909981073,0,-0.2353522939658232,0,-0.2817180849095055,0,Unexplained,-0.2353522939658232,0,0.6483893877662964,Unexplained / Idiosyncratic
Linaclotide,-0.10451571773292,0,-0.0832096015155216,0,-0.0996023841111994,0,Unexplained,-0.0832096015155216,0,0.210713757990677,Unexplained / Idiosyncratic
Linagliptin,-0.10451571773292,0,-0.0832096015155216,0,-0.0996023841111994,0,Unexplained,-0.0832096015155216,1,0.575442069525954,Unexplained / Idiosyncratic
Liothyronine sodium,-0.1810265333029449,0,-0.1441232575024438,0,-0.1725163898355885,0,Unexplained,-0.1441232575024438,0,0.5120532314208346,Unexplained / Idiosyncratic
Liraglutide,-0.10451571773292,0,-0.0832096015155216,0,-0.0996023841111994,0,Unexplained,-0.0832096015155216,1,0.249669232766214,Unexplained / Idiosyncratic
Lisinopril,-0.1478075454990536,0,-0.1176761469829116,0,-0.1408590424547527,0,Unexplained,-0.1176761469829116,1,0.4169605319334641,Unexplained / Idiosyncratic
Lofexidine hydrochloride,-0.2560101785464095,0,-0.2038210654133459,0,-0.2439750182371333,0,Unexplained,-0.2038210654133459,0,0.4898938799256079,Unexplained / Idiosyncratic
Lomitapide mesylate,-0.10451571773292,0,-0.0832096015155216,0,-0.0996023841111994,0,Unexplained,-0.0832096015155216,1,0.3948031547154461,Unexplained / Idiosyncratic
Lomustine,-0.10451571773292,0,-0.0832096015155216,0,-0.0996023841111994,0,Unexplained,-0.0832096015155216,1,0.4402775930818375,Unexplained / Idiosyncratic
Loperamide hydrochloride,-0.2765225972187297,0,-0.2201519123028536,0,-0.2635231383473649,0,Unexplained,-0.2201519123028536,0,0.4590326305040595,Unexplained / Idiosyncratic
Loracarbef,-0.1478075454990536,0,-0.1176761469829116,0,-0.1408590424547527,0,Unexplained,-0.1176761469829116,1,0.545726128102523,Unexplained / Idiosyncratic
Loratadine,-0.1478075454990536,0,-0.1176761469829116,0,-0.1408590424547527,0,Unexplained,-0.1176761469829116,0,0.5255126669455829,Unexplained / Idiosyncratic
Lorazepam,-0.1478075454990536,0,-0.1176761469829116,0,-0.1408590424547527,0,Unexplained,-0.1176761469829116,1,0.555726189847359,Unexplained / Idiosyncratic
Losartan potassium,-0.1478075454990536,0,-0.1176761469829116,0,-0.1408590424547527,0,Unexplained,-0.1176761469829116,1,0.6096794704491029,Unexplained / Idiosyncratic
Lovastatin,-0.1810265333029449,0,-0.1441232575024438,0,-0.1725163898355885,0,Unexplained,-0.1441232575024438,1,0.5226370176116512,Unexplained / Idiosyncratic
Lubiprostone,-0.10451571773292,0,-0.0832096015155216,0,-0.0996023841111994,0,Unexplained,-0.0832096015155216,0,0.316861629542826,Unexplained / Idiosyncratic
Lumiracoxib,-0.1478075454990536,0,-0.1176761469829116,0,-0.1408590424547527,0,Unexplained,-0.1176761469829116,1,0.6442137960179302,Unexplained / Idiosyncratic
Lurasidone hydrochloride,-0.2560101785464095,0,-0.2038210654133459,0,-0.2439750182371333,0,Unexplained,-0.2038210654133459,0,0.5489270446158512,Unexplained / Idiosyncratic
Lusutrombopag,-0.10451571773292,0,-0.0832096015155216,0,-0.0996023841111994,0,Unexplained,-0.0832096015155216,0,0.4742264498786561,Unexplained / Idiosyncratic
Macimorelin acetate,-0.10451571773292,0,-0.0832096015155216,0,-0.0996023841111994,0,Unexplained,-0.0832096015155216,0,0.3530642661385159,Unexplained / Idiosyncratic
Macitentan,-0.1478075454990536,0,-0.1176761469829116,0,-0.1408590424547527,0,Unexplained,-0.1176761469829116,1,0.6783570186896661,Unexplained / Idiosyncratic
Maraviroc,-0.10451571773292,0,-0.0832096015155216,0,-0.0996023841111994,0,Unexplained,-0.0832096015155216,1,0.2936251607333222,Unexplained / Idiosyncratic
Maribavir,-0.10451571773292,0,-0.0832096015155216,0,-0.0996023841111994,0,Unexplained,-0.0832096015155216,0,0.3559284875525856,Unexplained / Idiosyncratic
Mebendazole,-0.1478075454990536,0,-0.1176761469829116,0,-0.1408590424547527,0,Unexplained,-0.1176761469829116,1,0.6148484090583349,Unexplained / Idiosyncratic
Mecamylamine hydrochloride,-0.20903143546584,0,-0.1664192030310433,0,-0.1992047682223989,0,Unexplained,-0.1664192030310433,0,0.4388487401236876,Unexplained / Idiosyncratic
Meclizine hydrochloride,-0.1478075454990536,0,-0.1176761469829116,0,-0.1408590424547527,0,Unexplained,-0.1176761469829116,0,0.5226381805736734,Unexplained / Idiosyncratic
Mefenamic acid,-0.1478075454990536,0,-0.1176761469829116,0,-0.1408590424547527,0,Unexplained,-0.1176761469829116,1,0.7228054056865341,Unexplained / Idiosyncratic
Mefloquine hydrochloride,-0.10451571773292,0,-0.0832096015155216,0,-0.0996023841111994,0,Unexplained,-0.0832096015155216,1,0.4397440958197737,Unexplained / Idiosyncratic
Meloxicam,-0.1478075454990536,0,-0.1176761469829116,0,-0.1408590424547527,0,Unexplained,-0.1176761469829116,1,0.6791871307269917,Unexplained / Idiosyncratic
Memantine hydrochloride,-0.2337042495679893,0,-0.186062325369376,0,-0.2227177015936869,0,Unexplained,-0.186062325369376,1,0.4380578126501833,Unexplained / Idiosyncratic
Meperidine hydrochloride,-0.3620530666058899,0,-0.2882465150048876,0,-0.3450327796711771,0,Unexplained,-0.2882465150048876,0,0.5959171377109515,Unexplained / Idiosyncratic
Mepivacaine hydrochloride,-0.10451571773292,0,-0.0832096015155216,0,-0.0996023841111994,0,Unexplained,-0.0832096015155216,1,0.4501739988288448,Unexplained / Idiosyncratic
Meprobamate,-0.2956150909981073,0,-0.2353522939658232,0,-0.2817180849095055,0,Unexplained,-0.2353522939658232,0,0.5289653607778037,Unexplained / Idiosyncratic
Mercaptopurine,-0.1810265333029449,0,-0.1441232575024438,0,-0.1725163898355885,0,Unexplained,-0.1441232575024438,1,0.6254160863215568,Unexplained / Idiosyncratic
Meropenem,-0.10451571773292,0,-0.0832096015155216,0,-0.0996023841111994,0,Unexplained,-0.0832096015155216,1,0.3719652791231977,Unexplained / Idiosyncratic
Mesalamine,-0.2765225972187297,0,-0.2201519123028536,0,-0.2635231383473649,0,Unexplained,-0.2201519123028536,1,0.7106331994657741,Unexplained / Idiosyncratic
Metaproterenol sulfate,-0.10451571773292,0,-0.0832096015155216,0,-0.0996023841111994,0,Unexplained,-0.0832096015155216,0,0.3733748049899691,Unexplained / Idiosyncratic
Metformin hydrochloride,-0.2337042495679893,0,-0.186062325369376,0,-0.2227177015936869,0,Unexplained,-0.186062325369376,1,0.5082352222474723,Unexplained / Idiosyncratic
Methamphetamine hydrochloride,-0.376836779377964,0,-0.3000164848751395,0,-0.3591215030713894,0,Unexplained,-0.3000164848751395,0,0.5593940317369711,Unexplained / Idiosyncratic
Methazolamide,-0.2337042495679893,0,-0.186062325369376,0,-0.2227177015936869,0,Unexplained,-0.186062325369376,1,0.5915245463505032,Unexplained / Idiosyncratic
Methimazole,-0.10451571773292,0,-0.0832096015155216,0,-0.0996023841111994,0,Unexplained,-0.0832096015155216,1,0.4687105740824657,Unexplained / Idiosyncratic
Methionine,-0.2337042495679893,0,-0.186062325369376,0,-0.2227177015936869,0,Unexplained,-0.186062325369376,0,0.4467718917128535,Unexplained / Idiosyncratic
Methotrexate sodium,-0.2337042495679893,0,-0.186062325369376,0,-0.2227177015936869,0,Unexplained,-0.186062325369376,1,0.4132705861841437,Unexplained / Idiosyncratic
Methoxsalen,-0.10451571773292,0,-0.0832096015155216,0,10.039920318408909,1,Reactive,10.039920318408909,1,0.7526935181604559,Reactive Met. (Z=10.0)
Methscopolamine bromide,-0.1810265333029449,0,-0.1441232575024438,0,-0.1725163898355885,0,Unexplained,-0.1441232575024438,0,0.3075249504230505,Unexplained / Idiosyncratic
Methsuximide,-0.10451571773292,0,-0.0832096015155216,0,-0.0996023841111994,0,Unexplained,-0.0832096015155216,0,0.4877690638587144,Unexplained / Idiosyncratic
Methyldopa,-0.1810265333029449,0,-0.1441232575024438,0,-0.1725163898355885,0,Unexplained,-0.1441232575024438,1,0.5196025955140671,Unexplained / Idiosyncratic
Methylergonovine maleate,-0.1478075454990536,0,-0.1176761469829116,0,-0.1408590424547527,0,Unexplained,-0.1176761469829116,0,0.2101081703673446,Unexplained / Idiosyncratic
Methylphenidate hydrochloride,-0.1810265333029449,0,-0.1441232575024438,0,-0.1725163898355885,0,Unexplained,-0.1441232575024438,1,0.4675043016013958,Unexplained / Idiosyncratic
Methylprednisolone,-0.1478075454990536,0,-0.1176761469829116,0,-0.1408590424547527,0,Unexplained,-0.1176761469829116,1,0.5090096598030536,Unexplained / Idiosyncratic
Methyltestosterone,-0.1478075454990536,0,-0.1176761469829116,0,-0.1408590424547527,0,Unexplained,-0.1176761469829116,1,0.5844112782783936,Unexplained / Idiosyncratic
Methysergide maleate,-0.2956150909981073,0,-0.2353522939658232,0,-0.2817180849095055,0,Unexplained,-0.2353522939658232,0,0.2227546208960529,Unexplained / Idiosyncratic
Metoclopramide hydrochloride,-0.20903143546584,0,-0.1664192030310433,0,-0.1992047682223989,0,Unexplained,-0.1664192030310433,1,0.5927345201205173,Unexplained / Idiosyncratic
Metoprolol tartrate,-0.1478075454990536,0,-0.1176761469829116,0,-0.1408590424547527,0,Unexplained,-0.1176761469829116,1,0.4122412357137934,Unexplained / Idiosyncratic
Metronidazole,-0.10451571773292,0,-0.0832096015155216,0,-0.0996023841111994,0,Unexplained,-0.0832096015155216,1,0.5065446689526291,Unexplained / Idiosyncratic
Metyrapone,-0.1478075454990536,0,-0.1176761469829116,0,-0.1408590424547527,0,Unexplained,-0.1176761469829116,0,0.4356283585511712,Unexplained / Idiosyncratic
Metyrosine,-0.10451571773292,0,-0.0832096015155216,0,-0.0996023841111994,0,Unexplained,-0.0832096015155216,0,0.4170925076592973,Unexplained / Idiosyncratic
Mexiletine hydrochloride,-0.1478075454990536,0,-0.1176761469829116,0,-0.1408590424547527,0,Unexplained,-0.1176761469829116,1,0.5979799118562609,Unexplained / Idiosyncratic
Micafungin sodium,-0.1478075454990536,0,-0.1176761469829116,0,-0.1408590424547527,0,Unexplained,-0.1176761469829116,1,0.3636269775646662,Unexplained / Idiosyncratic
Midazolam hydrochloride,-0.1810265333029449,0,-0.1441232575024438,0,-0.1725163898355885,0,Unexplained,-0.1441232575024438,0,0.6462170290441123,Unexplained / Idiosyncratic
Midodrine hydrochloride,-0.1810265333029449,0,-0.1441232575024438,0,-0.1725163898355885,0,Unexplained,-0.1441232575024438,0,0.5598575924286188,Unexplained / Idiosyncratic
Mifepristone,-0.20903143546584,0,-0.1664192030310433,0,-0.1992047682223989,0,Unexplained,-0.1664192030310433,1,0.6297042116073401,Unexplained / Idiosyncratic
Migalastat hydrochloride,-0.10451571773292,0,-0.0832096015155216,0,-0.0996023841111994,0,Unexplained,-0.0832096015155216,0,0.3435346202365669,Unexplained / Idiosyncratic
Miglitol,-0.20903143546584,0,-0.1664192030310433,0,-0.1992047682223989,0,Unexplained,-0.1664192030310433,0,0.3864140047384042,Unexplained / Idiosyncratic
Miglustat,-0.10451571773292,0,-0.0832096015155216,0,-0.0996023841111994,0,Unexplained,-0.0832096015155216,0,0.3270756081996172,Unexplained / Idiosyncratic
Milnacipran hydrochloride,-0.1810265333029449,0,-0.1441232575024438,0,-0.1725163898355885,0,Unexplained,-0.1441232575024438,1,0.44751276133087,Unexplained / Idiosyncratic
Minocycline hydrochloride,-0.3466394204147899,0,-0.2759750271819735,0,-0.3303437363217049,0,Unexplained,-0.2759750271819735,1,0.5015167878818196,Unexplained / Idiosyncratic
Minoxidil,-0.1810265333029449,0,-0.1441232575024438,0,-0.1725163898355885,0,Unexplained,-0.1441232575024438,0,0.5293308596796568,Unexplained / Idiosyncratic
Mirtazapine,-0.2765225972187297,0,-0.2201519123028536,0,-0.2635231383473649,0,Unexplained,-0.2201519123028536,1,0.4557346696027824,Unexplained / Idiosyncratic
Mitotane,-0.2337042495679893,0,-0.186062325369376,0,-0.2227177015936869,0,Unexplained,-0.186062325369376,0,0.5431744826543364,Unexplained / Idiosyncratic
Mitoxantrone hydrochloride,-0.1478075454990536,0,-0.1176761469829116,0,-0.1408590424547527,0,Unexplained,-0.1176761469829116,1,0.4822087387270009,Unexplained / Idiosyncratic
Modafinil,-0.1478075454990536,0,-0.1176761469829116,0,-0.1408590424547527,0,Unexplained,-0.1176761469829116,1,0.4102913171207271,Unexplained / Idiosyncratic
Montelukast sodium,-0.1478075454990536,0,-0.1176761469829116,0,-0.1408590424547527,0,Unexplained,-0.1176761469829116,1,0.4302591652337573,Unexplained / Idiosyncratic
Morphine sulfate,-0.20903143546584,0,-0.1664192030310433,0,-0.1992047682223989,0,Unexplained,-0.1664192030310433,0,0.3892335389641429,Unexplained / Idiosyncratic
Moxifloxacin hydrochloride,-0.2560101785464095,0,-0.2038210654133459,0,-0.2439750182371333,0,Unexplained,-0.2038210654133459,1,0.7626331080045216,Unexplained / Idiosyncratic
Moxisylyte,-0.1478075454990536,0,-0.1176761469829116,0,-0.1408590424547527,0,Unexplained,-0.1176761469829116,1,0.4995641854275812,Unexplained / Idiosyncratic
Mycophenolate mofetil,-0.20903143546584,0,-0.1664192030310433,0,-0.1992047682223989,0,Unexplained,-0.1664192030310433,1,0.5007615358158989,Unexplained / Idiosyncratic
Nabilone,-0.1478075454990536,0,-0.1176761469829116,0,-0.1408590424547527,0,Unexplained,-0.1176761469829116,0,0.3795867953313813,Unexplained / Idiosyncratic
Nafcillin sodium,-0.2337042495679893,0,-0.186062325369376,0,-0.2227177015936869,0,Unexplained,-0.186062325369376,1,0.6507943659373945,Unexplained / Idiosyncratic
Nalbuphine hydrochloride,-0.1810265333029449,0,-0.1441232575024438,0,-0.1725163898355885,0,Unexplained,-0.1441232575024438,0,0.2561363550157913,Unexplained / Idiosyncratic
Naloxone hydrochloride,-0.2765225972187297,0,-0.2201519123028536,0,-0.2635231383473649,0,Unexplained,-0.2201519123028536,0,0.3845616320393433,Unexplained / Idiosyncratic
Nandrolone phenpropionate,-0.10451571773292,0,-0.0832096015155216,0,-0.0996023841111994,0,Unexplained,-0.0832096015155216,1,0.5583292221452734,Unexplained / Idiosyncratic
Naproxen,-0.20903143546584,0,-0.1664192030310433,0,-0.1992047682223989,0,Unexplained,-0.1664192030310433,1,0.6124267062871149,Unexplained / Idiosyncratic
Nefazodone hydrochloride,-0.330507719323277,0,-0.2631318639840472,0,-0.314970394174356,0,Unexplained,-0.2631318639840472,1,0.612471047316323,Unexplained / Idiosyncratic
Nelarabine,-0.20903143546584,0,-0.1664192030310433,0,-0.1992047682223989,0,Unexplained,-0.1664192030310433,1,0.4455068188558435,Unexplained / Idiosyncratic
Nelfinavir mesylate,-0.10451571773292,0,-0.0832096015155216,0,-0.0996023841111994,0,Unexplained,-0.0832096015155216,1,0.4450784381427061,Unexplained / Idiosyncratic
Neomycin sulfate,-0.1478075454990536,0,-0.1176761469829116,0,-0.1408590424547527,0,Unexplained,-0.1176761469829116,0,0.3100410467014944,Unexplained / Idiosyncratic
Nesiritide,-0.1810265333029449,0,-0.1441232575024438,0,-0.1725163898355885,0,Unexplained,-0.1441232575024438,0,0.2983233656750927,Unexplained / Idiosyncratic
Nevirapine,-0.1478075454990536,0,-0.1176761469829116,0,-0.1408590424547527,0,Unexplained,-0.1176761469829116,1,0.5666814064436011,Unexplained / Idiosyncratic
Niacin,-0.2337042495679893,0,-0.186062325369376,0,-0.2227177015936869,0,Unexplained,-0.186062325369376,1,0.6138452752471081,Unexplained / Idiosyncratic
Nialamide,-0.1810265333029449,0,-0.1441232575024438,0,-0.1725163898355885,0,Unexplained,-0.1441232575024438,1,0.6051482154079205,Unexplained / Idiosyncratic
Nifedipine,-0.2956150909981073,0,-0.2353522939658232,0,-0.2817180849095055,0,Unexplained,-0.2353522939658232,1,0.7517957931718564,Unexplained / Idiosyncratic
Nifurtimox,-0.10451571773292,0,-0.0832096015155216,0,-0.0996023841111994,0,Unexplained,-0.0832096015155216,0,0.6946627003621633,Unexplained / Idiosyncratic
Nilotinib hydrochloride,-0.1478075454990536,0,-0.1176761469829116,0,-0.1408590424547527,0,Unexplained,-0.1176761469829116,1,0.514421261325966,Unexplained / Idiosyncratic
Nilutamide,-0.10451571773292,0,-0.0832096015155216,0,-0.0996023841111994,0,Unexplained,-0.0832096015155216,1,0.5877943402179893,Unexplained / Idiosyncratic
Nimesulide,-0.20903143546584,0,-0.1664192030310433,0,-0.1992047682223989,0,Unexplained,-0.1664192030310433,1,0.7707948356481111,Unexplained / Idiosyncratic
Niperotidine,-0.10451571773292,0,-0.0832096015155216,0,-0.0996023841111994,0,Unexplained,-0.0832096015155216,1,0.538015462742067,Unexplained / Idiosyncratic
Nitazoxanide,-0.10451571773292,0,-0.0832096015155216,0,-0.0996023841111994,0,Unexplained,-0.0832096015155216,0,0.6186314636467903,Unexplained / Idiosyncratic
Nitrofurantoin,-0.1810265333029449,0,-0.1441232575024438,0,-0.1725163898355885,0,Unexplained,-0.1441232575024438,1,0.5772975601254755,Unexplained / Idiosyncratic
Nitroglycerin,-0.20903143546584,0,-0.1664192030310433,0,-0.1992047682223989,0,Unexplained,-0.1664192030310433,0,0.4740265984533467,Unexplained / Idiosyncratic
Nizatidine,-0.10451571773292,0,-0.0832096015155216,0,-0.0996023841111994,0,Unexplained,-0.0832096015155216,1,0.5906654241694946,Unexplained / Idiosyncratic
Nomifensine,-0.2956150909981073,0,-0.2353522939658232,0,-0.2817180849095055,0,Unexplained,-0.2353522939658232,1,0.5611394420164404,Unexplained / Idiosyncratic
Norethindrone acetate,-0.1810265333029449,0,-0.1441232575024438,0,-0.1725163898355885,0,Unexplained,-0.1441232575024438,0,0.6378056482053109,Unexplained / Idiosyncratic
Norfloxacin,-0.2560101785464095,0,-0.2038210654133459,0,-0.2439750182371333,0,Unexplained,-0.2038210654133459,1,0.7093331466822235,Unexplained / Idiosyncratic
Nortriptyline hydrochloride,-0.4047876341965143,0,-0.3222694009141709,0,-0.3857583749052298,0,Unexplained,-0.3222694009141709,1,0.5725955647685188,Unexplained / Idiosyncratic
Obeticholic acid,-0.10451571773292,0,12.017843876027488,1,-0.0996023841111994,0,Cholestatic,12.017843876027488,1,0.4245272626876412,Cholestatic (Z=12.0)
Octreotide acetate,-0.10451571773292,0,-0.0832096015155216,0,-0.0996023841111994,0,Unexplained,-0.0832096015155216,1,0.2417293998842877,Unexplained / Idiosyncratic
Ofloxacin,-0.2337042495679893,0,-0.186062325369376,0,-0.2227177015936869,0,Unexplained,-0.186062325369376,1,0.612699363379549,Unexplained / Idiosyncratic
Olanzapine,-0.4555734516094202,0,-0.3627022441384479,0,-0.4341567268764397,0,Unexplained,-0.3627022441384479,1,0.7308265825623237,Unexplained / Idiosyncratic
Olaparib,-0.20903143546584,0,-0.1664192030310433,0,-0.1992047682223989,0,Unexplained,-0.1664192030310433,1,0.6340876950353039,Unexplained / Idiosyncratic
