gene,dili_influence
BAG6,0.009375766410493943
BAHD1,0.014936898255248134
BAIAP2,0.006960507639208578
BAIAP2L1,0.010367690199219848
BAK1,0.03347917130181884
BAMBI,0.012746420429450823
BANF1,0.006255415681836261
BANP,0.010817555733661019
BAP1,0.0037835483636048588
BASP1,0.006528609246543219
BATF,0.014512856795143258
BATF2,0.012335928275871775
BAX,0.17458947708434733
BAZ1A,0.00601971170763727
BAZ1B,0.004586616123374351
BAZ2A,0.007374407770335839
BAZ2B,0.004642346662793111
BBC3,0.03707731296978272
BBIP1,0.003789582211107545
BBOX1,0.018550244172501045
BBS1,0.005943040934642761
BBS10,0.006723758042812824
BBS2,0.003916054928644846
BBS4,0.005805436038777271
BBS5,0.003916054928644846
BBS7,0.003916054928644846
BBS9,0.003916054928644846
BCAM,0.012773877718324788
BCAP29,0.006746827629323445
BCAP31,0.00793744426979229
BCAR1,0.011241978586162897
BCAR3,0.009148112178573331
BCAS2,0.0014583944400625541
BCAT2,0.049420943567130594
BCCIP,0.005852370845284976
BCHE,0.15451274475976434
BCKDHA,0.016534005414302534
BCKDHB,0.013641750893646274
BCKDK,0.014053904602157155
BCL10,0.011444931483940452
BCL2A1,0.017423862100551902
BCL2L1,0.02180693204461135
BCL2L10,0.019556199849508165
BCL2L11,0.024207655836584345
BCL2L13,0.01562274116121205
BCL2L2,0.03292349678607842
BCL2L2-PABPN1,0.0019859179077578904
BCL3,0.011752706767942538
BCL6,0.011305203988913553
BCL6B,0.009609423390576521
BCL7A,0.004308565393263691
BCL7B,0.004416099377390256
BCL7C,0.004325298765513944
BCL9,0.04534332988298577
BCL9L,0.05100663225277934
BCLAF1,0.014608840750371792
BCOR,0.0029779715668741802
BCORL1,0.006309846293541316
BCR,0.010033423227059
BCS1L,0.005773058187694773
BDH1,0.005116174420132736
BDH2,0.005116174420132737
BDP1,0.0037968427669310923
BECN1,0.019373359164210003
BET1,0.0016817801856768328
BET1L,0.001741833933262142
BEX3,0.008759336113217723
BGLAP,0.06844646165399595
BGN,0.03200993234097646
BHLHE40,0.008140231222810362
BHMT,0.029133750113063604
BHMT2,0.029927337699972568
BICD2,0.0031975630690178553
BICDL1,0.002312191675897237
BID,0.02207017864350319
BIN1,0.04561228035043904
BIN2,0.028961148328614933
BIN3,0.022531598069831408
BIRC2,0.010041322624969644
BIRC3,0.01183788516002601
BIRC6,0.008251427852494733
BIVM,0.01326424440250151
BLNK,0.00989703119699425
