gene,dili_influence
ATP6V1E1,0.0008905919917291043
ATP6V1F,0.0008912476111434368
ATP6V1G1,0.000849103471915434
ATP6V1H,0.000852558573519377
ATP7B,0.04799893871551932
ATP8B1,0.009408948980315671
ATP8B2,0.0012299984367651836
ATP8B4,0.0012017281817597526
ATPAF1,3.9784219664512536e-05
ATPAF2,9.237572063851735e-05
ATR,0.008291244120409259
ATRIP,0.008210135591150036
ATRN,0.00023529903711333268
ATRX,0.002721996920582872
ATXN1,0.002942683660790453
ATXN10,0.00021930334358776185
ATXN1L,0.0009720018640389897
ATXN2,0.00487555510502949
ATXN2L,0.0022712402128909725
ATXN3,0.0058595671185776846
ATXN7,0.0032163344797407132
ATXN7L1,0.00030964946032407595
ATXN7L2,0.000874776983735619
ATXN7L3,0.0033207562307271455
AUH,0.005105875506488152
AUP1,0.002495779400254908
AURKA,0.02279554922106849
AURKAIP1,0.0024489183487119708
AURKC,0.0003814680918172417
AUTS2,0.000714475287604363
AVEN,0.0017727942032841348
AVPR1A,0.007101791579841724
AXIN1,0.016177856216221507
AXIN2,0.007628775164891421
AXL,0.008321783271529954
AZI2,0.0027726279295291296
AZIN1,0.004337309859327482
B2M,0.141866792053409
B3GALT6,0.00018906303630399093
B3GAT1,0.00048428670223512455
B3GAT3,9.892267546440309e-05
B3GNT2,0.0009647435960448432
B4GALT1,0.0029514135987323852
B4GALT2,0.002676005363692348
B4GALT3,0.001579490332505695
B4GALT4,0.0009341242553862052
B4GALT7,0.00037641268156033797
B4GAT1,0.000398480212148361
B9D1,0.06264878493323377
B9D2,0.06013673794199068
BAAT,0.014336833091469348
BABAM1,0.0015989955791058266
BACE1,0.00634890367230209
BACH1,0.005105057055369973
BACH2,0.008633207961228937
BAD,0.013342003847376802
BAG1,0.004954756695651504
BAG2,0.0045527218690821925
BAG3,0.006213642980638553
BAG4,0.002361850072883416
BAG5,0.003184022998594699
BAG6,0.004125655320828334
BAHD1,0.0018028815031368615
BAIAP2,0.008274175472000711
BAIAP2L1,0.0007442334448672284
BAK1,0.020029240166814424
BAMBI,0.005256083102176829
BANF1,0.0024181291634753194
BANP,0.0008613638494452281
BAP1,0.004589891786396941
BASP1,0.00032464274109933293
BATF,0.0031672323931595217
BATF2,0.0005205685238263556
BAX,0.17246047295298206
BAZ1A,0.0028093952849207906
BAZ1B,0.002077413568960139
BAZ2A,0.0008511669007399069
BAZ2B,0.0003682037368592347
BBC3,0.013468350527142599
BBIP1,0.0029791549471045132
BBOX1,0.004735607131604362
BBS1,0.007263921259731015
BBS10,0.009706216563188713
BBS2,0.0038190430341545796
BBS4,0.00791155272879973
BBS5,0.0038126787309196554
BBS7,0.0038220630718561912
BBS9,0.0038126889998169365
BCAM,0.0007089156868187615
BCAP29,0.00032455518416538094
BCAP31,0.0027614611464306382
BCAR1,0.01611300393142233
BCAR3,0.0009327580576871021
BCAS2,0.0027228450227720137
BCAT2,0.020738210602720426
BCCIP,0.002495117139508176
BCHE,0.012337001225739509
BCKDHA,0.010656589488730635
BCKDHB,0.009769706132919888
BCKDK,0.0007941534841920282
BCL10,0.010389785262768207
BCL2A1,0.00525694167901942
BCL2L1,0.05272517360011739
BCL2L10,0.0017933828469804591
BCL2L11,0.02007982442745845
BCL2L13,0.0016033884233824726
BCL2L2,0.014761997569373273
BCL2L2-PABPN1,9.326268719922658e-05
BCL3,0.005071632305917729
BCL6,0.005847005365036538
BCL6B,0.0004338697860567693
BCL7A,0.0037445101598941473
BCL7B,0.00349974533121989
BCL7C,0.003934489140909348
